# eventIndex trackIndex extX(cm) extY(cm) extZ(cm) extPx(MeV/c) extPy(MeV/c) extPz(MeV/c) reduced-chi2
17385 0 47.608048 19.213160 22.028573 30.904761 85.296281 51.321995 1.020275
17390 0 -29.126560 -42.457440 39.075618 44.171907 -93.375795 14.261843 1.024148
17393 0 -18.351069 -48.222816 -31.397111 60.292944 -83.724990 16.855681 0.935942
17398 0 45.154698 25.615998 36.185047 47.354247 91.481328 -7.236360 0.976429
17402 0 -31.930678 -40.212773 -6.957652 33.580564 -93.716457 4.732758 1.092729
17404 0 16.310751 48.930722 -6.316006 -30.271914 99.336483 15.683418 1.035526
17405 0 23.665684 -45.846199 44.616996 100.107960 -14.600433 28.936161 0.810413
17416 0 26.757403 -43.816784 -7.160210 103.085719 -1.807467 4.620262 0.859119
17421 0 -15.183521 -49.125785 23.543455 32.011863 -97.083583 -24.191897 1.250326
17428 0 -43.355473 -28.443439 -35.905347 -25.287513 -97.488157 -26.174378 1.162087
17432 0 37.206431 35.788040 24.212627 -18.957376 78.333639 68.779044 0.718963
17436 0 -11.504312 -49.980809 28.958022 59.192032 -63.752256 58.487687 0.970997
17437 0 46.702426 -21.706907 -2.252185 91.627255 33.890802 35.575978 1.401049
17438 0 -23.853250 45.445125 -12.136328 -96.897438 35.376929 -3.075948 0.753478
17440 0 19.748771 47.699499 34.561928 -25.071580 100.034989 21.229725 0.823338
17442 0 29.405982 -42.261520 -20.630441 98.379418 -30.122222 -11.161374 0.892330
17453 0 51.534888 0.434032 7.001532 49.589410 66.717625 63.621931 1.095942
17455 0 39.527122 33.127829 -0.138287 11.104767 101.116873 26.728248 0.876078
17472 0 -31.202476 41.309776 -35.924547 -98.680086 10.497527 -33.081576 0.811410
17476 0 -41.274280 -31.050293 44.083758 -4.838408 -100.638248 32.092717 0.845454
17479 0 -48.554825 -17.099916 5.250062 -31.261604 -94.467722 -34.344591 1.108687
17480 0 -48.021133 -19.497291 34.668190 -59.136670 -85.404247 20.528177 1.199955
17481 0 50.324486 12.550876 13.720025 58.906883 74.139029 44.683032 0.868717
17485 0 -30.245539 41.216003 18.892315 -84.400952 -10.085457 -1.929543 0.898855
17491 0 42.161767 -29.059126 -18.296402 85.677661 42.459611 -6.488188 1.245161
17497 0 19.211647 47.376127 11.675332 -63.971676 80.411263 -14.127203 1.074515
17499 0 -32.951231 39.180374 27.101594 -101.510309 2.705824 -24.353964 0.934001
17501 0 42.126147 -28.946032 -22.717365 86.956069 53.255323 -26.863035 0.697991
17507 0 48.785284 16.269374 -5.399737 16.027728 98.050907 33.580288 0.846694
17508 0 -33.240356 -39.626450 28.012557 -9.404465 -99.930823 -22.081004 0.958610
17510 0 50.653843 10.203766 -35.934138 65.278068 80.824643 -11.688258 1.209195
17511 0 20.986715 47.175144 -0.527982 -36.015347 95.719986 23.761176 1.060375
17513 0 47.962991 -17.811449 -12.023799 84.217988 48.504714 36.193125 1.013774
17520 0 40.121784 32.673626 38.304241 22.061246 100.826375 -3.021882 1.080985
17521 0 32.739144 -39.794405 17.402913 95.642947 -14.699830 39.946023 1.158338
17525 0 -3.505204 51.158836 8.835514 -76.221228 69.028795 17.592743 0.810193
17530 0 -50.313003 -11.105378 -11.734324 -40.503804 -94.568208 -20.216169 1.010131
17532 0 51.064075 4.547175 -8.095518 47.872316 74.165583 -57.653569 0.926434
17534 0 19.008143 48.233364 12.584144 -20.687668 97.244292 -14.635146 0.818303
17541 0 -37.757926 34.817661 -13.817004 -71.007989 -16.516320 -75.129338 1.099356
17544 0 -50.598482 10.026108 15.250054 -78.630149 -67.140095 -15.484004 0.850166
17553 0 40.353749 32.037876 -11.393023 5.165908 90.930440 -50.063159 0.867286
17554 0 -12.121920 -50.381791 -30.462551 52.413724 -87.176718 -25.904316 0.890513
17556 0 -21.938808 46.635477 -36.290135 -93.260273 46.511091 -13.079802 0.742260
17560 0 50.519052 7.545354 -14.102274 38.961954 75.394653 -61.217953 0.992948
17561 0 -51.465930 -1.671459 -19.652257 -57.850201 -75.129271 -42.071790 1.102449
17566 0 51.065733 -4.252829 40.987481 61.168037 79.985917 28.941933 0.874712
17568 0 -5.982032 51.156791 -33.125844 -85.877232 58.240291 12.272241 1.008554
17569 0 -49.189266 16.444458 -10.688992 -92.440084 -45.261897 -20.279165 0.855058
17571 0 -47.118835 -21.811161 2.514931 -46.948787 -87.200597 35.024695 1.165295
17574 0 26.044540 -44.713883 -39.507698 95.318049 -42.071857 1.382370 0.985819
17579 0 -1.720826 -51.384353 12.060032 77.478893 -68.091244 -13.039024 0.781291
17581 0 -49.338735 14.659902 15.330654 -73.547326 -67.531660 31.787045 1.024300
17582 0 -39.996559 -31.485022 9.894066 7.646925 -80.249876 63.959815 1.047158
17584 0 -10.209566 50.376431 -17.927647 -82.511537 62.077023 12.774085 1.022838
17588 0 15.141598 -49.151234 -14.055134 92.537880 -42.057749 -25.545890 1.009862
17589 0 -11.905847 -57.546291 -7.221660 85.553914 63.164689 -13.978039 0.866094
17593 0 48.786170 -16.264988 12.812850 94.013877 38.300235 -22.798741 1.287531
17595 0 -33.772983 -39.085408 -11.837506 21.462331 -99.793188 -24.010096 1.079915
17596 0 -40.116628 31.858328 -30.324246 -95.121153 -32.040983 -31.083833 0.865510
17604 0 -47.546142 -19.164027 -38.393512 -10.123644 -91.299094 -45.348573 0.989516
17607 0 16.859732 -48.698184 -4.624730 90.436369 -35.252236 38.099561 0.922542
17611 0 47.337746 -20.139706 -20.617489 86.291030 44.111330 -40.926531 0.961629
17614 0 0.866732 -51.138672 23.997172 66.637650 -57.991907 54.753900 0.999782
17615 0 42.844288 28.795214 16.959068 13.122191 102.661856 -15.488667 1.027320
17621 0 28.305480 -43.086223 -32.487034 95.190153 -42.203836 -4.723111 1.111418
17635 0 28.324824 -43.233783 -18.552705 93.482755 -22.459801 -43.517970 0.926514
17636 0 -39.256296 33.777516 3.835980 -101.831347 13.281555 16.173808 0.954467
17638 0 8.709807 50.687078 0.324504 -67.430809 71.709312 -36.379557 1.004218
17639 0 -42.588385 29.371125 10.317229 -101.186074 -16.749745 20.509755 0.991513
17641 0 51.189070 5.131957 -11.387133 51.537134 89.899525 -10.801158 0.918476
17643 0 -42.739860 -28.312044 -33.199149 -13.931333 -96.691296 -35.327721 1.046895
17648 0 -9.841843 50.428409 26.174067 -76.761670 66.905707 -26.510950 0.972193
17652 0 -33.624344 -38.628811 -12.457846 17.175077 -80.852628 -63.347332 1.032738
17654 0 -50.463026 -7.963980 -5.745200 -33.200502 -98.581269 7.005233 0.884907
17656 0 -47.129104 -21.093870 -25.663910 -29.830903 -99.747002 7.614965 0.911145
17657 0 -21.434064 46.900966 -38.671721 -94.700150 31.571470 -31.430647 0.880763
17659 0 -26.436461 43.986385 -20.974804 -100.790136 -11.814313 -22.178128 1.014613
17661 0 -51.388050 -3.562973 21.409155 -59.685297 -70.690170 48.126429 1.285132
17665 0 49.767813 -12.952848 -33.346345 70.275716 62.061854 -44.680662 0.936043
17666 0 -29.414951 41.995331 10.676319 -100.130133 10.944967 -26.491318 0.964538
17667 0 33.627670 39.270429 1.122009 -7.611101 97.763926 -35.905953 1.111836
17668 0 -24.070610 45.112931 3.961595 -101.737902 16.426809 -18.490110 0.890700
17670 0 43.769925 -26.972738 -7.240255 98.825440 28.746268 -3.327717 0.764249
17680 0 -23.565060 45.872608 10.877846 -97.619459 25.246676 -30.942714 0.768221
17682 0 49.441807 15.374345 21.019663 47.040038 86.603373 36.570210 1.115062
17685 0 50.694186 -9.372380 -20.555205 76.522075 69.978155 5.971503 0.908281
17687 0 -20.583031 46.778378 13.791704 -97.715683 14.014149 -8.038531 1.184363
17694 0 -50.940053 -8.519092 -18.095175 -72.351150 -73.028699 5.565798 1.030823
17699 0 37.816109 35.482791 11.466711 1.862648 103.097208 -17.695585 0.928133
17702 0 28.541563 42.627878 1.308247 -29.078452 95.445544 -31.093702 0.853941
17703 0 7.844427 -50.513733 -41.821884 86.712077 -28.080612 -10.602206 0.948602
17709 0 -43.400945 27.038322 -24.785340 -92.408091 -48.872903 8.931309 1.006115
17710 0 47.743455 -18.143495 29.676107 68.095587 61.930802 47.811884 0.761322
17716 0 -39.841198 -32.500785 -7.413438 -13.077720 -103.100538 4.794810 1.406513
17719 0 51.386852 -0.580670 11.759441 74.827187 72.185352 -5.091215 1.109563
17720 0 -50.410805 -9.110577 -3.180926 -42.007517 -92.879869 12.253227 1.014138
17721 0 35.218697 -37.871488 -2.514128 103.013821 -10.597599 14.496151 0.917888
17722 0 47.741422 19.107354 34.493319 24.623331 95.570698 32.489110 0.931953
17726 0 -50.634296 -8.479151 44.793911 -44.067387 -91.521151 24.286486 0.998100
17729 0 51.016825 -4.903107 -14.972901 58.195494 86.326517 8.305737 0.819760
17732 0 -39.812647 -32.897482 -20.517765 -14.061266 -101.321250 0.681837 1.211572
17733 0 12.121509 49.767723 16.458105 -61.762583 63.512683 57.391375 0.876091
17737 0 -20.337961 -47.129315 4.827760 44.978019 -92.797793 -17.317994 1.155974
17738 0 -49.149988 15.264171 24.171988 -78.010567 -47.478124 -3.091678 0.965527
17741 0 50.525170 -8.079472 6.354349 57.284940 86.019859 11.879031 0.988112
17745 0 49.815864 14.519815 -13.627600 63.274503 81.522226 -17.508425 1.010721
17748 0 33.559371 38.955951 16.267782 -17.135913 102.058940 2.285054 0.839127
17749 0 44.587516 -25.527421 40.538159 97.750150 35.754368 9.801019 0.998735
17750 0 7.767588 -51.018955 -40.812870 72.115004 -72.086588 -22.700744 0.896898
17751 0 -43.522646 27.428773 -35.182190 -96.557803 -38.346596 8.070934 1.031610
17761 0 -17.015161 -48.495801 -17.433380 34.598332 -96.243516 24.205480 0.841386
17769 0 -51.398052 -6.337651 -26.959169 -71.438618 -71.437299 -30.501653 0.799015
17770 0 -28.796027 -42.271880 47.484649 49.204700 -88.659115 22.453478 1.053557
17773 0 -33.378894 38.833164 10.550694 -99.981040 -21.151587 23.364680 0.985357
17782 0 51.198459 -6.281979 27.466872 63.703872 64.785011 51.720891 0.595442
17783 0 16.451300 -48.719078 -33.696549 95.853418 -40.710725 9.712494 1.045864
17786 0 0.993973 -51.412063 13.534915 84.623381 -59.934489 14.866132 1.027079
17790 0 -11.824437 50.237072 42.690598 -94.125733 42.494640 11.289486 1.230096
17792 0 -43.781405 27.841842 -39.117521 -100.878336 -23.175543 -16.223712 0.844892
17797 0 12.203571 -49.856133 34.451016 95.817335 -41.479882 -8.496289 0.863277
17798 0 -50.352185 -10.998495 41.121094 -55.328388 -85.356019 26.108755 0.823644
17800 0 -51.646517 1.859452 4.417713 -75.591259 -66.802055 -1.069634 1.165566
17801 0 24.862593 -45.160359 -22.306389 98.975182 -27.610961 -20.700665 1.127883
17808 0 39.429274 33.424446 23.686367 24.052517 98.387443 28.161742 1.037085
17811 0 30.436615 41.172460 -17.965096 -48.951391 88.894725 -23.328768 1.237230
17815 0 -16.400802 48.725818 3.534116 -87.288551 51.782753 -24.034271 1.047251
17819 0 -41.205069 30.512857 2.193650 -100.309514 -28.075498 -4.617477 1.195900
17821 0 -3.917174 51.673478 28.606414 -67.903750 69.070004 38.377050 0.867438
17823 0 45.927268 -23.126191 16.716381 93.891434 42.383466 -18.631352 0.921908
17826 0 -48.393703 -17.645198 17.047514 -36.814392 -97.212829 15.168699 1.074698
17827 0 -39.941075 -32.679910 9.816986 1.921037 -103.383847 13.277038 0.847272
17828 0 50.796181 7.411787 -0.265387 30.690691 97.007096 23.627248 1.108561
17830 0 26.672154 43.944771 -6.413621 -44.265009 93.447760 -11.597003 1.374045
17831 0 -51.578019 -2.366023 -27.797400 -70.039175 -75.601690 -16.460301 0.983459
17832 0 -49.526380 14.305390 35.875900 -97.149923 -35.991292 -6.919094 1.008787
17833 0 31.344750 40.935057 7.789260 -16.702395 100.395866 26.096268 1.172906
17834 0 38.763878 34.569494 -27.931234 22.492548 100.976557 5.478133 0.977439
17835 0 -51.310831 0.060275 -29.699353 -49.463667 -91.350518 16.518423 1.031207
17837 0 3.422252 -51.122414 2.257429 86.895138 -53.159535 -3.701859 1.032185
17845 0 32.434772 40.277566 31.930224 -12.736036 98.331459 33.085402 1.087432
17847 0 -28.412884 -42.962600 -15.401227 30.287893 -88.352211 -47.007937 0.984684
17855 0 19.655762 47.900523 21.392582 -25.655018 100.764327 -9.631970 1.261366
17857 0 46.500816 21.380210 14.218582 13.887855 100.678816 24.878819 1.013742
17858 0 -23.210180 45.765064 -28.246504 -103.948615 1.735155 -12.450257 1.202278
17859 0 21.418516 46.815381 -39.114228 -34.698028 93.767531 -32.781996 0.816665
17863 0 -51.492637 1.122783 14.816706 -75.942427 -68.668440 17.161865 1.018796
17864 0 25.529434 -44.706054 -37.834659 97.790703 -10.756633 -4.803285 0.843504
17865 0 -43.237903 28.268393 -2.048365 -98.915443 -29.470628 -13.628107 0.946316
17866 0 44.572488 -25.995141 -16.480338 95.237330 20.842016 37.090328 0.922275
17868 0 -36.645572 36.569660 -12.524538 -101.252414 19.903239 -15.356133 0.812770
17869 0 -29.450562 42.048973 -43.890610 -103.443548 7.827524 -5.887695 1.047856
17877 0 -21.376056 47.008177 20.084565 -94.289348 40.740278 -19.693773 1.020076
17881 0 27.741096 -42.887340 -20.992792 72.904587 -2.593987 -73.438011 0.934600
17883 0 -30.634357 41.507004 7.447218 -100.539565 9.635673 26.734030 0.949493
17884 0 44.468648 -25.583555 16.932806 93.182564 40.710784 24.360925 1.017742
17885 0 19.224951 -47.599746 49.329124 96.389815 -28.952291 26.960406 0.914991
17886 0 -41.841558 30.451794 -33.609948 -100.546196 -10.242354 -24.949094 0.681354
17888 0 12.820807 -49.741311 -48.804501 98.109350 -34.079991 -13.230516 1.173522
17889 0 45.503824 -23.171038 -18.140106 85.903950 47.019318 36.244385 0.897211
17892 0 -2.536837 -51.279124 1.209557 62.994257 -66.825904 4.346303 1.205956
17893 0 -15.364771 49.292221 -5.637895 -96.710578 36.793839 -10.821164 1.112874
17894 0 -37.118191 35.469639 18.357620 -98.501392 -19.967884 -28.565606 1.164430
17896 0 50.005459 -13.226014 1.244766 86.025171 51.079515 -33.716306 1.013006
17897 0 -24.366717 44.947292 -20.224280 -82.002237 4.077996 -63.333161 1.079347
17898 0 -1.907189 -51.423717 27.935282 76.119557 -64.537823 31.133519 0.767262
17900 0 -50.295184 -10.375071 17.706449 -72.640643 -72.239861 15.528152 1.119216
17901 0 -6.149969 51.077544 5.335064 -84.212564 56.300219 28.333405 0.946886
17904 0 -49.883309 -10.840978 -23.748879 -28.481586 -83.081126 -56.555379 1.096335
17905 0 -51.416396 3.420511 -35.345113 -71.686417 -72.960444 -19.542031 0.965355
17906 0 -40.084330 -32.234820 10.224518 6.406559 -85.813560 59.372731 1.409110
17911 0 -14.220993 49.320005 49.242584 -90.874240 46.184201 21.838827 0.904490
17912 0 51.422874 4.193379 9.540161 56.752402 86.776972 -10.301292 0.877766
17914 0 -49.614528 -13.853681 -10.922101 -53.648248 -85.704841 -28.091388 1.006298
17916 0 49.687895 -12.984865 -36.939054 92.719607 48.002575 -10.016703 0.855372
17918 0 50.961957 -4.741702 14.894489 63.361868 78.771405 -27.605560 0.942058
17920 0 -3.967041 51.553452 5.494207 -62.924206 81.589229 -19.666726 1.143915
17924 0 -27.349694 43.284740 -16.414095 -88.038512 -7.929891 -58.611970 1.363487
17927 0 -1.930650 -51.638599 23.621770 73.636018 -58.054864 46.478380 1.682055
17931 0 -19.361348 -47.533884 11.598301 52.892722 -89.460276 -6.260617 0.888403
17932 0 51.017986 -7.747231 3.482084 75.812928 70.143096 -12.549384 0.974906
17933 0 -50.938021 -5.429185 43.012856 -41.893464 -95.160738 4.831357 1.042688
17935 0 50.009434 11.944646 -19.053453 43.515105 91.874644 25.398402 0.875399
17936 0 3.792832 -51.349395 21.546610 89.799553 -50.388832 4.571107 1.310090
17941 0 -44.342831 -26.913200 30.692398 -44.822950 -92.715375 -20.292923 1.053585
17942 0 50.466896 11.103298 -37.935223 64.681947 79.843454 -15.804617 1.049133
17944 0 -24.955446 45.341679 4.815263 -91.051243 46.555065 -21.526016 1.032021
17946 0 -18.649020 -47.835658 -15.124742 58.911275 -84.619507 -18.350579 1.027487
17952 0 -50.052181 11.178492 54.134436 -77.838436 -65.926999 24.074869 0.851148
17955 0 -49.871730 11.909587 27.611056 -78.581512 -60.515177 15.366897 0.982665
17959 0 11.345563 -50.237079 -33.141521 89.318611 -46.609927 -3.389443 1.211702
17960 0 39.920472 32.379095 -36.425496 23.120636 97.133525 -33.608109 1.041850
17963 0 42.788927 -28.923597 24.817783 101.228602 17.479476 -22.749620 1.081896
17964 0 -49.894082 -12.553062 16.515654 -38.790762 -92.950553 -28.043196 0.833010
17965 0 -18.318269 -47.811834 -11.703720 59.979219 -84.600523 -10.895208 1.062853
17970 0 -39.441399 33.066197 21.752648 -91.722049 -7.993978 48.946951 1.445324
17971 0 -38.251820 34.521477 30.548853 -103.528239 -2.705683 -10.518561 0.893459
17975 0 15.274370 -49.180034 35.431380 91.832794 -17.036160 47.252532 0.972651
17976 0 44.764495 -25.494683 -38.690002 96.104451 35.349194 -21.584395 1.167685
17978 0 10.954501 -50.442332 35.100193 76.267824 -68.804383 22.909883 0.860838
17979 0 -50.684315 8.157347 15.911433 -60.489736 -81.630133 24.787234 0.744371
17982 0 26.010955 -45.036050 -16.275845 96.220888 -37.887502 -13.248780 0.996958
17983 0 -35.349545 -37.510996 20.819895 -5.582805 -104.326785 -5.837334 0.923176
17995 0 6.334810 51.471295 -28.471922 -59.838466 83.542123 20.874226 1.229099
17996 0 43.675144 26.746711 -6.747330 8.270833 102.093033 4.844358 1.015320
17998 0 50.224203 -11.605090 -16.425459 87.832041 54.187741 16.180992 0.838391
18006 0 23.498568 -45.425491 -43.674712 97.520843 4.905897 -36.599282 1.255785
18008 0 -8.469658 -51.181596 -18.061540 46.961036 -92.909798 13.196052 0.835408
18009 0 37.039864 -36.185032 -25.844851 102.630258 -15.709581 9.591664 0.917591
18010 0 -34.696129 -37.742333 -22.075198 20.882586 -76.450951 -69.294423 0.839488
18012 0 -49.354118 14.614765 13.248516 -69.235459 -45.021925 48.957203 1.390666
18014 0 -47.998440 -17.635300 15.536069 -20.660145 -95.635287 -36.479272 0.690006
18015 0 -8.411402 50.684782 -18.662478 -83.159536 62.666938 14.477515 1.030896
18017 0 -49.526207 -14.391629 16.212070 -40.039506 -95.123507 3.137951 1.202892
18024 0 -40.669533 31.284953 10.884373 -93.689911 -31.971335 -32.690294 0.855956
18026 0 39.472523 32.497300 -25.439102 -12.048557 100.939609 24.114650 0.895091
18028 0 -38.180263 -34.734254 -49.997704 9.765307 -101.965301 -22.901051 1.189233
18031 0 -18.374229 -48.341813 2.985541 44.203006 -92.812814 21.726610 0.972751
18037 0 2.265247 51.722339 22.337229 -71.156681 75.428016 -2.624351 1.057212
18038 0 16.767651 48.314865 20.184662 -65.705441 79.719014 14.472642 0.844510
18045 0 -42.027574 29.555604 17.455042 -98.066986 -34.450229 -4.520606 1.006963
18046 0 -43.167257 28.272453 -2.167919 -104.178488 -11.204329 14.208711 1.271197
18047 0 51.127624 -7.008409 -31.992395 69.294453 66.930063 -40.573474 0.938898
18048 0 -50.663082 -7.791681 -11.823641 -45.810349 -89.496143 -2.993635 1.152515
18051 0 -28.331156 -42.839355 12.479364 33.570420 -97.698458 19.191381 0.922592
18052 0 -49.681169 -13.609199 -15.946418 -66.311285 -80.578595 -12.671041 0.955043
18053 0 -34.409131 38.143281 26.398106 -93.083434 -22.665862 43.289106 0.889738
18054 0 21.405811 -46.820702 -22.106211 102.180310 -17.315138 -13.417487 1.264792
18061 0 -31.346948 41.121357 4.637667 -102.041960 18.207997 -18.016435 1.118257
18062 0 38.002166 -34.418881 7.617840 96.126422 35.541002 20.026196 0.640903
18063 0 -48.890854 16.625084 -18.310268 -91.071129 -51.347490 -6.912185 0.868929
18064 0 21.215897 -47.065529 10.438144 92.464209 -47.261566 -8.567068 0.872712
18065 0 -30.373893 41.570195 22.003262 -99.358320 26.216691 5.146628 0.814783
18070 0 33.857037 -39.106918 7.641811 101.288438 -23.897506 -5.559676 1.053036
18071 0 -48.072893 18.771970 -38.459949 -99.804908 -27.972143 3.306021 1.256280
18072 0 34.304927 -38.654976 23.265015 99.314705 -10.410164 -29.886590 1.348758
18076 0 -18.919631 -47.678740 14.482105 41.480940 -81.955150 49.130969 1.309906
18079 0 48.231630 17.865831 -36.830124 63.178614 82.851484 7.550014 0.905880
18085 0 -28.672552 -42.677817 31.304991 11.116376 -104.550458 3.893371 1.132897
18088 0 51.021442 -7.005011 29.307877 73.760189 72.434589 7.116094 1.070981
18099 0 35.048491 -37.755348 11.270772 101.716332 1.854689 -22.623492 0.803477
18102 0 -2.853158 -51.101188 -6.030335 84.004976 -50.625958 34.685660 0.807744
18103 0 -32.854885 -39.720619 29.312435 10.106112 -103.404604 -9.655159 1.041413
